Actor1Name,Actor1KnownGroupCode,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Name,Actor2KnownGroupCode,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,EventCode,EventBaseCode,EventRootCode,GoldsteinScale,NumMentions,AvgTone
PHNOM PENH,,,,,CHOUMMALY SAYASONE,,ELI,,,043,043,04,2.8,10,5.47945205479452
THE UN,UNO,IGO,,,UNICEF,UNO,IGO,,,071,071,07,7.4,5,-5.1413881748072
UNITED STATES,,,,,,,,,,084,084,08,7.0,2,-3.2719836400818
SYRIAN,,MIL,,,FIGHTER,,UAF,MIL,,173,173,17,-5.0,6,-13.4246575342465
RUSSIA,,,,,UKRAINE,,,,,162,162,16,-5.6,36,-4.24182353358781
FRANCE,,,,,,,,,,070,070,07,7.0,4,-2.24438902743142
RUSSIA,,,,,UKRAINE,,,,,162,162,16,-5.6,10,-4.60333006856024
CANADA,,,,,,,,,,040,040,04,1.0,10,-3.33333333333334
UNITED STATES,,,,,,,,,,070,070,07,7.0,3,-1.6289592760181
UNITED KINGDOM,,,,,EUROPE,,,,,110,110,11,-2.0,2,-6.18238021638331
TEXAS,,CVL,,,,,,,,120,120,12,-4.0,5,1.27795527156549
RUSSIA,,,,,UKRAINE,,,,,162,162,16,-5.6,12,-4.24182353358781
FELON,,CRM,,,PRISON,,COP,,,173,173,17,-5.0,4,-14.5833333333333
,,,,,ARIZONA,,,,,043,043,04,2.8,1,1.12866817155756
UNITED STATES,,,,,LANDOWNER,,CVL,,,051,051,05,3.4,2,2.61865793780687
UNITED STATES,,,,,INSURGENT MOVEMENT,,REB,,,051,051,05,3.4,5,-1.81818181818182
NATIONAL COUNCIL,,LEG,,,UNITED STATES,,,,,1124,112,11,-2.0,2,-6.06936416184972
ARIZONA,,,,,,,,,,042,042,04,1.9,8,1.12866817155756
GREENPEACE,,NGO,ENV,,,,,,,080,080,08,5.0,5,2.99442896935933
,,,,,UNITED STATES,,,,,051,051,05,3.4,6,8.33333333333333
,,,,,CANADA,,,,,040,040,04,1.0,10,-3.33333333333334
UNITED STATES,,,,,,,,,,071,071,07,7.4,2,-4.3598233995585
GOVERNMENT,,GOV,,,,,,,,010,010,01,0.0,10,-4.04624277456647
POLITICIAN,,,,,PRESIDENT,,GOV,,,051,051,05,3.4,2,1.2965964343598
TEXAS,,,,,UNITED STATES,,CVL,,,120,120,12,-4.0,2,1.27795527156549
,,,,,INSURGENT MOVEMENT,,REB,,,051,051,05,3.4,2,-1.81818181818182
SCIENTIST,,CVL,,,,,,,,010,010,01,0.0,10,-2.46305418719212
CITIZEN,,CVL,,,,,,,,051,051,05,3.4,10,2.36768802228413
POLITICIAN,,,,,UNITED STATES,,,,,051,051,05,3.4,2,1.2965964343598
LANDOWNER,,CVL,,,,,,,,051,051,05,3.4,2,2.61865793780687
HOSPITAL,,HLH,,,,,,,,071,071,07,7.4,5,-4.67980295566502
MILITARY,,MIL,,,,,,,,141,141,14,-6.5,10,-3.82916053019146
AMERICAN,,,,,,,,,,071,071,07,7.4,8,-0.23068050749712
,,,,,EUROPEAN,,,,,036,036,03,4.0,5,-3.89972144846797
CANADA,,,,,,,,,,040,040,04,1.0,10,-4.93537015276145
,,,,,UNITED KINGDOM,,,,,100,100,10,-5.0,2,-1.194743130227
,,,,,CANADA,,,,,040,040,04,1.0,10,-4.93537015276145
AMERICAN,,,,,UNITED STATES,,,,,112,112,11,-2.0,1,-0.46948356807512
EUROPEAN,,,,,,,,,,036,036,03,4.0,5,-3.89972144846797
CANADA,,,,,,,,,,120,120,12,-4.0,10,-4.93537015276145
CANADA,,,,,,,,,,125,125,12,-5.0,10,-4.93537015276145
UNITED STATES,,,,,RABBI,,,,,112,112,11,-2.0,1,-0.46948356807512
,,,,,CHINA,,,,,020,020,02,3.0,5,-3.48101265822785
CANADA,,,,,,,,,,125,125,12,-5.0,10,-4.93537015276145
AUSTRALIA,,,,,,,,,,051,051,05,3.4,1,-2.96610169491526
IMMIGRANT,,CVL,,,UNITED KINGDOM,,,,,042,042,04,1.9,10,-2.97872340425532
CANADA,,,,,,,,,,120,120,12,-4.0,10,-4.93537015276145
RUSSIA,,,,,KYIV,,,,,112,112,11,-2.0,4,-4.41176470588236
,,,,,RUSSIAN,,,,,040,040,04,1.0,10,-1.52439024390244
UNITED KINGDOM,,,,,IMMIGRANT,,CVL,,,043,043,04,2.8,10,-2.97872340425532
RUSSIA,,,,,UKRAINE,,,,,162,162,16,-5.6,10,-4.41176470588236
,,,,,CANADA,,,,,040,040,04,1.0,10,-4.93537015276145
AUSTRALIA,,,,,,,,,,051,051,05,3.4,1,-2.96610169491526
,,,,,ATHEIST,,,,,090,090,09,-2.0,1,-6.68752444270629
EUROPE,,,,,ESTONIA,,,,,190,190,19,-10.0,3,-5.66037735849057
RUSSIA,,,,,KYIV,,,,,112,112,11,-2.0,4,-4.41176470588236
RUSSIA,,,,,UKRAINE,,,,,130,130,13,-4.4,10,-4.58612975391499
AL QAEDA,ALQ,IMG,,,SAUDI,,COP,,,130,130,13,-4.4,5,-5.97713097713098
DEUTSCHE,,,,,CARRIER,,MIL,,,010,010,01,0.0,6,1.18343195266272
AL QAEDA,ALQ,IMG,,,SAUDI,,COP,,,130,130,13,-4.4,5,-5.97713097713098
,,,,,ATHEIST,,,,,090,090,09,-2.0,1,-6.68752444270629
GERMANY,,,,,CARRIER,,MIL,,,010,010,01,0.0,4,1.18343195266272
CONGRESS,,LEG,,,,,,,,020,020,02,3.0,2,0.311618934560021
CANADA,,,,,,,,,,040,040,04,1.0,10,-4.93537015276145
EUROPE,,,,,ESTONIA,,,,,110,110,11,-2.0,3,-5.66037735849057
